Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_MW,Max_Demand_Curtailment,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,Time_Index,Load_MW_z1,Load_MW_z2,Load_MW_z3,Load_MW_z4,Load_MW_z5,Load_MW_z6,Load_MW_z7,Load_MW_z8,Load_MW_z9,Load_MW_z10,Load_MW_z11,Load_MW_z12,Load_MW_z13
,,,,,,,4872,4724.395492,2120.446299,7855.266581,2260.150363,7548.762013,3107.506613,2360.620241,10693.777705,3462.463914,1672.990829,61141.393507,15784.190729,2464.208894
,,,,,,,4873,4712.73523,2101.938945,7665.820942,2105.732417,7571.181662,3348.381561,2325.020037,10534.478425,3405.544133,1612.279113,64125.272053,15316.132651,2457.319815
,,,,,,,4874,4708.286877,2093.954547,7570.862278,2085.596353,7510.808772,3339.341523,2314.530936,10415.244604,3390.039455,1518.916824,60485.026091,15046.094739,2368.295671
,,,,,,,4875,4709.802065,2096.752999,7467.501398,2067.646098,7512.747107,3343.405225,2319.457028,10453.744303,3396.934113,1471.187526,58695.646556,14966.209235,2376.240187
,,,,,,,4876,4715.730439,2118.302587,7551.417487,2102.128131,7650.637969,3370.803002,2349.312666,10975.447427,3470.017112,1454.917706,58639.043496,14931.093114,2500.009972
,,,,,,,4877,4745.152634,2201.471292,8048.767924,2302.865353,8183.636317,3505.966484,2429.079659,11317.347036,3740.181899,1440.119903,59968.439021,15523.411394,2913.569491
,,,,,,,4878,4799.659973,2338.10186,8858.049173,2651.755033,9031.198352,3710.320584,2557.493622,11544.639606,4121.96219,1477.884278,63675.578131,18575.610816,3416.92716
,,,,,,,4879,4845.417597,2430.501918,9491.130221,2926.738787,9642.88716,3813.791023,2632.646932,11566.213595,4429.247578,1648.133778,72490.935494,20951.254838,3815.822855
,,,,,,,4880,4860.358242,2455.151366,9793.377006,3026.469453,9830.292118,3802.464604,2621.664676,11549.768881,4580.422843,1906.029545,81297.53694,22330.227287,4002.804169
,,,,,,,4881,4862.995919,2462.760582,9974.451902,3083.066857,9951.052469,3795.275094,2605.729726,11590.503542,4688.714718,2110.343883,87125.938351,22954.87045,4053.391991
,,,,,,,4882,4861.97888,2463.34806,10072.218969,3125.195983,10195.384245,3808.386957,2607.22818,11649.20909,4690.771251,2234.225705,89671.601219,23164.737389,4040.170028
,,,,,,,4883,4861.238672,2452.132794,10084.063254,3114.930006,10437.645965,3822.115975,2603.760166,11650.10126,4612.265138,2311.462751,91687.172566,23609.254064,4012.393348
,,,,,,,4884,4856.433597,2430.202515,10033.183614,3086.079847,10489.34209,3820.33587,2599.064739,11647.733513,4582.596718,2327.600486,93378.134336,23838.108315,4070.512606
,,,,,,,4885,4856.063877,2414.949123,9949.873369,3056.927288,10445.48659,3841.301135,2595.867078,11509.944001,4501.069848,2317.631383,92626.080276,23834.666616,4046.133818
,,,,,,,4886,4858.139531,2411.913908,9867.410714,3027.926866,10375.505954,3810.046438,2596.521685,11381.414684,4384.185094,2305.713979,91321.453484,23517.531928,3953.029473
,,,,,,,4887,4852.648724,2420.499581,9803.497614,2996.368959,10338.999147,3774.39924,2581.880087,11236.57226,4334.039592,2268.764493,89850.342451,23287.527773,3832.82796
,,,,,,,4888,4852.274575,2429.684284,9771.01681,2997.593766,10282.495799,3740.179497,2562.767959,11109.106831,4493.925753,2221.532391,89226.911822,22932.966204,3737.657207
,,,,,,,4889,4848.045969,2414.658007,9604.87646,2983.764863,10065.522126,3696.590765,2544.258357,11194.523075,4466.380616,2202.004191,88937.326745,22524.806938,3664.613821
,,,,,,,4890,4838.418972,2388.389467,9368.798598,2934.275107,9627.767524,3635.408352,2517.040153,11189.86853,4303.904488,2246.077451,90111.965724,22322.276227,3600.183596
,,,,,,,4891,4830.329696,2358.987867,9183.141549,2874.180485,9162.213884,3522.770151,2485.129387,11011.499544,4187.077656,2184.980473,90652.154544,22379.507976,3575.776494
,,,,,,,4892,4823.964995,2321.352078,9034.99255,2806.091903,8822.54606,3458.900226,2452.479057,11240.326183,4107.709556,2068.983821,88830.037513,22399.121528,3488.771273
,,,,,,,4893,4805.701755,2284.128653,8830.198999,2707.116445,8551.880819,3406.236037,2409.471024,11211.159488,4003.948569,1993.655545,84708.539974,22074.496251,3259.300162
,,,,,,,4894,4778.057084,2235.413541,8470.486245,2526.875279,8198.592165,3337.471155,2359.137987,10859.285273,3789.255038,1956.382001,80520.960853,20655.149552,3015.800697
,,,,,,,4895,4747.338437,2193.089656,8112.455833,2352.441874,7803.59746,3292.373642,2321.032656,10586.686643,3595.591488,1891.655667,75699.229602,19000.719161,2743.719972
,,,,,,,4896,4724.395492,2162.226166,7872.996842,2248.844879,7515.162308,3277.348489,2301.165799,10447.640852,3489.836759,1746.828391,68572.983522,17946.725133,2573.429921
,,,,,,,4897,4712.73523,2104.613437,7778.504518,2105.161533,7782.654227,3287.393244,2310.953277,10176.28582,3440.803639,1590.675688,63451.112294,17232.468151,2581.492616
,,,,,,,4898,4708.286877,2096.69034,7683.545856,2084.566009,7708.721381,3274.578019,2299.864367,10029.553389,3429.491733,1499.65116,60153.748723,16854.758322,2514.949174
,,,,,,,4899,4709.802065,2099.427414,7580.184974,2066.188076,7696.511935,3275.4591,2303.10189,10042.883441,3440.044537,1453.785472,58563.64778,16742.781359,2489.520131
,,,,,,,4900,4715.730439,2120.685069,7664.101064,2099.232844,7801.374894,3297.610429,2329.123182,10531.881662,3520.488443,1438.810014,58625.195039,16513.538489,2585.712926
,,,,,,,4901,4745.152634,2202.765673,8161.451501,2296.574709,8230.324726,3411.600517,2400.591046,11010.051166,3805.133643,1423.695908,59967.436479,16714.510694,2945.649789
,,,,,,,4902,4799.659973,2337.725992,8970.732751,2643.367085,9001.303937,3593.805819,2518.732354,11329.399327,4185.794954,1462.473629,63712.129328,19342.064546,3407.320732
,,,,,,,4903,4845.417597,2429.068637,9603.813799,2919.668891,9673.625861,3704.227772,2596.232957,11384.940843,4462.526785,1637.918149,72611.997834,21480.757504,3795.198077
,,,,,,,4904,4860.358242,2453.464772,9906.060584,3021.275135,9931.681155,3709.774293,2592.667076,11348.898098,4587.068005,1901.326804,80652.405285,22733.771839,3984.341931
,,,,,,,4905,4862.995919,2461.041582,10087.13548,3079.154653,10091.868923,3714.881242,2581.624694,11374.189383,4688.503466,2107.032789,85697.627909,23240.867483,4039.796925
,,,,,,,4906,4861.97888,2461.726711,10184.902547,3122.767482,10365.308007,3740.266463,2585.527599,11428.882325,4690.420466,2225.604827,87956.837721,23432.098692,4032.640639
,,,,,,,4907,4861.238672,2450.714277,10196.74683,3113.857732,10598.64692,3758.397328,2585.193224,11441.880776,4614.980991,2297.836416,89981.318249,23892.514042,4011.149405
,,,,,,,4908,4856.433597,2429.042986,10145.867191,3085.338188,10647.713489,3786.718898,2579.659543,11440.446192,4595.431106,2310.396461,91597.970094,24115.312685,4068.09167
,,,,,,,4909,4856.063877,2413.953506,10062.556947,3056.880481,10595.498647,3770.190431,2575.385864,11313.225949,4514.183433,2298.318384,90663.14557,24066.344864,4044.378561
,,,,,,,4910,4858.139531,2410.905543,9980.094292,3028.448766,10530.52431,3744.714598,2575.819084,11219.579139,4389.943273,2285.074017,89324.538211,23768.223304,3951.613856
,,,,,,,4911,4852.648724,2419.294476,9916.181191,2998.850415,10505.57568,3718.059084,2561.880238,11108.237632,4322.558085,2242.938429,87853.698452,23529.77637,3825.603627
,,,,,,,4912,4852.274575,2428.203792,9883.700387,3001.715139,10483.59018,3692.526515,2542.088847,10981.984958,4444.735579,2183.111206,87308.905282,23167.33655,3714.24423
,,,,,,,4913,4848.045969,2413.213956,9717.560038,2989.413443,10289.140716,3652.141424,2521.978311,11023.011005,4403.310889,2133.628268,86971.37852,22737.394096,3631.250986
,,,,,,,4914,4838.418972,2387.182641,9481.482175,2939.704543,9852.876332,3588.210543,2492.847904,11012.261958,4256.495454,2157.832293,88165.185685,22481.986038,3560.142124
,,,,,,,4915,4830.329696,2358.169062,9295.825125,2878.985261,9378.490637,3511.502812,2460.202528,10864.352566,4153.911001,2106.584719,88426.547969,22479.05995,3545.684534
,,,,,,,4916,4823.964995,2321.108912,9147.676128,2810.335562,9051.186513,3418.716579,2427.958413,11002.119156,4083.971554,2006.907083,86424.842473,22474.085745,3494.810879
,,,,,,,4917,4805.701755,2284.560976,8942.882576,2711.121748,8786.196097,3365.791877,2388.081423,11030.42299,3989.736635,1947.787113,82159.731667,22122.7685,3318.573334
,,,,,,,4918,4778.057084,2236.66299,8583.169821,2530.875856,8450.086068,3298.591976,2342.406295,10698.627687,3789.242686,1924.062517,78291.337297,20719.299258,3109.483856
,,,,,,,4919,4747.338437,2195.076121,8225.13941,2355.734986,8053.183779,3251.320202,2307.628255,10380.48222,3527.294492,1869.806329,73714.637126,19136.016261,2851.318714
,,,,,,,4920,4724.395492,2164.612935,7985.680418,2251.393498,7752.717414,3231.020981,2288.609893,10194.305641,3402.421277,1727.653865,66766.249844,17940.913913,2687.026744
,,,,,,,4921,4712.73523,2118.361613,7669.944558,2103.513822,7668.141305,3187.695828,2297.604707,10347.717201,3344.219832,1575.319797,62007.146463,17235.377896,2583.41004
,,,,,,,4922,4708.286877,2110.753643,7574.985896,2081.592186,7575.399045,3173.973386,2284.067376,10213.642791,3330.197502,1468.020017,58648.270237,16864.630424,2513.259136
,,,,,,,4923,4709.802065,2113.175196,7471.625014,2061.979872,7540.467181,3177.395301,2284.900019,10227.274236,3342.054991,1414.961944,57029.935311,16767.454143,2479.891111
,,,,,,,4924,4715.730439,2132.932174,7555.541105,2090.876339,7602.966281,3203.258324,2307.249392,10699.315427,3432.614266,1400.728383,57052.783982,16552.171185,2555.176942
,,,,,,,4925,4745.152634,2209.419417,8052.891542,2278.418371,7914.690747,3318.594961,2370.214131,11117.528342,3751.696895,1394.594218,58358.675615,16765.117381,2892.439
,,,,,,,4926,4799.659973,2335.793846,8862.172791,2619.157419,8584.289253,3498.802019,2477.38959,11400.777684,4182.291744,1455.793844,61935.367693,19422.495366,3353.291454
,,,,,,,4927,4845.417597,2421.700873,9495.253839,2899.263438,9301.416576,3609.666146,2557.724609,11434.900035,4497.375047,1677.26832,70486.183727,21617.83122,3745.526814
,,,,,,,4928,4860.358242,2444.794857,9797.500624,3006.283065,9642.043147,3614.627442,2563.218843,11396.440279,4641.852268,1986.711637,78765.744313,22930.119364,3936.833999
,,,,,,,4929,4862.995919,2452.205086,9978.57552,3067.863075,9862.070084,3617.372955,2560.022463,11420.481415,4753.717239,2215.513678,84144.876402,23469.604647,3995.34674
,,,,,,,4930,4861.97888,2453.392193,10076.342587,3115.758235,10186.011662,3642.906177,2570.635563,11478.660085,4753.23669,2346.917395,86527.696715,23660.692582,3992.078649
,,,,,,,4931,4861.238672,2443.422411,10088.186871,3110.762884,10437.644302,3660.683214,2577.751249,11493.426952,4665.870022,2423.778729,88477.609086,24137.397582,3973.102764
,,,,,,,4932,4856.433597,2423.082448,10037.307232,3083.197579,10496.882465,3691.768645,2573.70481,11497.754679,4638.58496,2430.753997,90088.478786,24363.630447,4035.603985
,,,,,,,4933,4856.063877,2408.835552,9953.996987,3056.745381,10443.712038,3680.455145,2572.495633,11372.283058,4549.692156,2410.706376,89210.250483,24326.296142,4011.988631
,,,,,,,4934,4858.139531,2405.722058,9871.534332,3029.955096,10385.3405,3661.704946,2576.993275,11268.014703,4418.238966,2390.218958,87958.237084,24018.261164,3918.157957
,,,,,,,4935,4852.648724,2413.099652,9807.621232,3006.012508,10372.040887,3644.463501,2568.509577,11140.810676,4360.068036,2341.08711,86532.995255,23774.129262,3783.769146
,,,,,,,4936,4852.274575,2420.593349,9775.140428,3013.610426,10376.234204,3629.836026,2549.552443,11004.759038,4528.154495,2277.362087,85986.188273,23399.848655,3646.106375
,,,,,,,4937,4848.045969,2405.79084,9609.000078,3005.716623,10181.364838,3601.847295,2527.333502,11042.185628,4494.586259,2247.420968,85706.572563,22950.469351,3529.660491
,,,,,,,4938,4838.418972,2380.978975,9372.922216,2955.375225,9713.388767,3550.764553,2493.848352,11014.557527,4323.76774,2329.851551,86767.798296,22655.159446,3434.853952
,,,,,,,4939,4830.329696,2353.960005,9187.265165,2892.853016,9204.046754,3455.669699,2457.372184,10871.107649,4197.087908,2304.255152,86960.297704,22620.347789,3433.020783
,,,,,,,4940,4823.964995,2319.85892,9039.116168,2822.583795,8859.54584,3392.97702,2423.091316,11053.520249,4106.717791,2186.752041,85084.816248,22599.370658,3428.78322
,,,,,,,4941,4805.701755,2286.783325,8834.322617,2722.682031,8620.636418,3333.869994,2384.465316,11067.365113,3987.179714,2090.640243,81182.194762,22240.213114,3308.913933
,,,,,,,4942,4778.057084,2243.085763,8474.609861,2542.422496,8317.946233,3255.817588,2340.616354,10757.710689,3752.687999,2025.885449,77416.82867,20832.229357,3119.519165
,,,,,,,4943,4747.338437,2205.287516,8116.57945,2365.239715,7931.676474,3200.231505,2305.818423,10482.163304,3513.36691,1920.008349,72907.912136,19245.962531,2859.526224
,,,,,,,4944,4724.395492,2176.882089,7877.120458,2258.749433,7623.17681,3173.58982,2284.902918,10327.666723,3407.109431,1736.073773,65943.444397,18041.880492,2693.084869
,,,,,,,4945,4712.73523,2133.033121,7667.433381,2105.482234,7441.601907,3097.402266,2191.174827,10312.305962,3358.947713,1634.275136,63703.726237,17329.443284,2576.207951
,,,,,,,4946,4708.286877,2125.761439,7572.474719,2085.144816,7363.328329,3081.972421,2177.553461,10169.07259,3349.912311,1545.686313,60122.800532,16948.751548,2510.779892
,,,,,,,4947,4709.802065,2127.846283,7469.113837,2067.007135,7349.451193,3083.271394,2179.001653,10163.509796,3367.626483,1501.175041,58358.716579,16842.689151,2480.692693
,,,,,,,4948,4715.730439,2146.001797,7553.029927,2100.859304,7461.289815,3106.237194,2203.000885,10600.943267,3465.491161,1487.066089,58304.631647,16618.330613,2561.685971
,,,,,,,4949,4745.152634,2216.520027,8050.380365,2300.108547,7914.115687,3214.248181,2270.693843,11003.687407,3783.958631,1473.531405,59591.129097,16827.877691,2900.259541
,,,,,,,4950,4799.659973,2333.731937,8859.661613,2648.079106,8684.023184,3393.443159,2386.460024,11292.86129,4191.929826,1515.304941,63220.724634,19503.521897,3351.437803
,,,,,,,4951,4845.417597,2413.838289,9492.742661,2923.640483,9310.888557,3518.713638,2474.669846,11338.22005,4456.737174,1696.18797,71963.20525,21750.451044,3720.889846
,,,,,,,4952,4860.358242,2435.542668,9794.989446,3024.193099,9564.096109,3535.788396,2481.872532,11311.242443,4564.220653,1961.511213,80562.161172,23128.914938,3894.040505
,,,,,,,4953,4862.995919,2442.775131,9976.064342,3081.352376,9755.308359,3543.309457,2476.791772,11340.746467,4655.378935,2158.712921,86244.871136,23717.05823,3945.340614
,,,,,,,4954,4861.97888,2444.497928,10073.83141,3124.131718,10063.440485,3570.727422,2484.016092,11402.635214,4647.575531,2271.059283,88754.978991,23923.595775,3940.001422
,,,,,,,4955,4861.238672,2435.640822,10085.675694,3114.460094,10323.291854,3585.961207,2485.982816,11420.137354,4560.688704,2341.169244,90754.441932,24433.984497,3920.466871
,,,,,,,4956,4856.433597,2416.721597,10034.796054,3085.754823,10389.955335,3582.692989,2479.565291,11426.243013,4535.231228,2353.777551,92387.349216,24672.803665,3985.392913
,,,,,,,4957,4856.063877,2403.373873,9951.48581,3056.906775,10356.575465,3607.096532,2476.811873,11301.836698,4450.853608,2343.084085,91534.997208,24656.906357,3963.925662
,,,,,,,4958,4858.139531,2400.190449,9869.023155,3028.155584,10307.982236,3585.761062,2480.032961,11197.427812,4330.799289,2331.780861,90211.023414,24342.002638,3876.359683
,,,,,,,4959,4852.648724,2406.48878,9805.110055,2997.45643,10306.85372,3566.279449,2470.52491,11061.695263,4288.991012,2292.545074,88715.971585,24093.36052,3754.988955
,,,,,,,4960,4852.274575,2412.471785,9772.629251,2999.399913,10306.105525,3551.958745,2453.73459,10909.623251,4453.144284,2237.627114,88108.758345,23710.780943,3633.777224
,,,,,,,4961,4848.045969,2397.869187,9606.488901,2986.240291,10113.458797,3525.386178,2436.360847,10940.502039,4420.756123,2199.621535,87805.157081,23243.074734,3524.300801
,,,,,,,4962,4838.418972,2374.358671,9370.411037,2936.654498,9663.978423,3444.675183,2409.955922,10929.438263,4264.789312,2226.161402,89037.840691,22911.475528,3424.311506
,,,,,,,4963,4830.329696,2349.468267,9184.753988,2876.286126,9173.577146,3370.975476,2378.436487,10827.516321,4139.708132,2163.877966,89504.323027,22845.158911,3405.020992
,,,,,,,4964,4823.964995,2318.524979,9036.604991,2807.95164,8835.152681,3306.99766,2346.983454,11021.738643,4044.043908,2056.987066,87480.092831,22808.033449,3384.580362
,,,,,,,4965,4805.701755,2289.154926,8831.81144,2708.871725,8551.67561,3248.403867,2306.19289,11053.725502,3919.537249,1992.449572,83151.555722,22444.388122,3256.998138
,,,,,,,4966,4778.057084,2249.939891,8472.098684,2528.628488,8186.553607,3171.827277,2257.450237,10752.51862,3704.717491,1964.601446,79032.862387,21031.593336,3084.513843
,,,,,,,4967,4747.338437,2216.184711,8114.068273,2353.885044,7773.606877,3113.30924,2216.462784,10479.308889,3642.066231,1909.284835,74321.118035,19438.605815,2838.718863
,,,,,,,4968,4724.395492,2189.975241,7874.609281,2249.961784,7464.707331,3082.509574,2191.709222,10325.341753,3524.821835,1769.813553,67286.007801,18221.481413,2681.63565
,,,,,,,4969,4712.73523,2153.066423,7563.238732,2107.200313,7475.806251,3116.619,2290.481836,10397.130071,3470.62452,1639.902938,65740.450106,17500.950817,2571.392603
,,,,,,,4970,4708.286877,2146.253932,7468.280069,2088.245644,7378.204546,3098.593227,2276.499201,10249.983249,3458.561917,1543.120236,62075.397633,17106.934449,2505.908073
,,,,,,,4971,4709.802065,2147.879012,7364.919188,2071.395061,7339.914942,3097.998393,2277.52368,10244.143164,3473.67192,1494.188862,60229.359984,16989.118403,2474.652759
,,,,,,,4972,4715.730439,2163.847798,7448.835278,2109.572693,7395.033205,3118.099425,2299.99698,10687.581799,3568.987681,1478.010857,60089.058059,16752.665032,2555.373373
,,,,,,,4973,4745.152634,2226.215601,7946.185715,2319.040293,7681.644637,3214.74948,2364.342579,11073.179424,3892.357507,1461.609049,61242.272065,16952.988411,2896.803369
,,,,,,,4974,4799.659973,2330.91649,8755.466963,2673.322702,8339.360821,3381.680642,2476.934851,11358.689207,4321.201378,1503.26207,64575.87141,19622.954233,3350.198526
,,,,,,,4975,4845.417597,2403.102273,9388.548011,2944.917396,9083.726655,3509.928938,2571.02011,11405.022668,4615.505329,1692.361947,72778.359803,21875.366015,3724.070336
,,,,,,,4976,4860.358242,2422.909207,9690.794796,3039.825442,9448.659414,3536.422478,2584.102673,11379.220737,4742.417702,1975.266687,80877.826432,23260.089464,3901.54791
,,,,,,,4977,4862.995919,2429.898937,9871.869692,3093.126186,9681.644734,3552.525251,2580.965264,11421.950861,4844.584721,2192.0768,86517.302579,23855.836658,3954.383062
,,,,,,,4978,4861.97888,2432.353195,9969.63676,3131.440312,10014.318365,3589.200742,2586.998383,11492.45941,4837.921569,2317.623322,89277.350848,24065.921203,3948.833386
,,,,,,,4979,4861.238672,2425.015401,9981.481044,3117.687113,10264.556944,3608.566473,2586.874044,11516.804039,4746.032975,2395.82446,91530.651827,24587.925494,3927.253371
,,,,,,,4980,4856.433597,2408.036135,9930.601405,3087.986851,10326.476984,3607.288602,2577.88312,11530.557278,4713.606108,2410.898236,93244.347108,24834.442561,3992.703661
